row,produto,ean,preco_7_dias,preco_14_dias,preco_21_dias,preco_28_dias,status,revisao_visual,observacao,source,source_page,image_url,title_found,optimized_path,optimized_bytes,original_width,original_height,processed_at
50,ACENDEDOR TUPI 425G GEL,7898910095307,4.53,4.55,4.61,4.64,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.papelex.com.br,https://www.papelex.com.br/alcool-gel-80-inpm-425g-acendedor-tupi/p?srsltid=AfmBOoqR6hK3VAsMMSGBPvvzxS5AgD0oZufT1AOp0SaQ8qyIL6DE38ty,https://lojapapelex.vtexassets.com/arquivos/ids/247799/alcool-gel-80-inpm-425g-acendedor-tupi.jpg?v=638441226582530000,Álcool Gel 80° Inpm 425g Acendedor - Tupi,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7898910095307.webp,21764,1000,1000,2026-07-06T21:05:58
51,ACETONA REMOVEDOR ZULU 90ML FASHION,7896090700301,3.09,3.11,3.14,3.16,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:cosmos.bluesoft.com.br,https://cosmos.bluesoft.com.br/produtos/7896090700301-removedor-de-esmalte-fashion-zulu-frasco-90ml,https://cdn-cosmos.bluesoft.com.br/products/7896090700301,REMOVEDOR DE ESMALTE FASHION ZULU FRASCO 90ML - GTIN/EAN/UPC 7896090700301  - Cadastro de Produto com Tributação e NCM - Cosmos,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896090700301.webp,27988,1200,1200,2026-07-06T21:05:58
52,ACETONA REMOVEDOR ZULU 90ML. FLOR DE CACTO,7897744505686,3.09,3.11,3.14,3.16,OK_DESTRO,OK_AUTO,Imagem encontrada na Destro com boa correspondencia de nome.,destromacro.com.br,https://www.destromacro.com.br/produto/removedor-de-esmalte-zulu-flor-de-cacto-90ml-89920,https://destro.fbitsstatic.net/img/p/removedor-de-esmalte-zulu-flor-de-cacto-90ml-89920/276918.jpg?w=900&h=900&v=202503201606&qs=ignore,Removedor de Esmalte Zulu Flor de Cacto 90ml,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7897744505686.webp,22332,900,900,2026-07-06T18:35:30
53,ACETONA REMOVEDOR ZULU 90ML. SEDUCTION,7896090700455,3.09,3.11,3.14,3.16,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:supermercadobomdemais.com.br,https://supermercadobomdemais.com.br/produto/removedor-a-base-de-acetona-zulu-seduction-90ml/,https://supermercadobomdemais.com.br/wp-content/uploads/2020/05/removedor-zulu-seductions-90g-e1591131749174.jpg,Removedor à Base de Acetona Zulu Seduction 90ml,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896090700455.webp,17558,807,807,2026-07-06T21:05:58
54,ACHOC.3 CORACOES 700G CHOCOLATTO SC,7896224836098,14.92,14.99,15.17,15.28,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896224836098.webp,56014,,,2026-07-06T18:35:13
55,ACHOC.APTI 300G SACHET,7896327512929,3.97,3.99,4.04,4.07,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896327512929.webp,46004,,,2026-07-06T18:35:13
56,ACHOC.GOLD PO 200G PT,7896569405799,15.24,15.32,15.5,15.61,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.prezunic.com.br,https://www.prezunic.com.br/achocolatado-em-po-gold-premium-diet-pote-200g-1880676/p?srsltid=AfmBOoo7ikfR8woYafbPAC_wHRWKCSAp9jgS6xuotub12bmw8PnA-7-z,https://prezunic.vtexassets.com/arquivos/ids/231535-800-auto?v=639114611108130000&width=800&height=auto&aspect=true,Achocolatado em Pó Gold Premium Diet Pote 200g | Prezunic,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896569405799.webp,41400,800,800,2026-07-06T21:05:58
57,ACHOC.ITALAC LIQ 1LT C/TAMPA,7898080640925,5.63,5.66,5.73,5.77,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898080640925.webp,28148,,,2026-07-06T18:35:13
58,ACHOC.ITALAC LIQ 200ML PRONTO,7898080640239,1.09,1.1,1.11,1.12,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\spani\imagens\7898080640239.webp,28034,,,2026-07-06T18:35:13
59,ACHOC.ITALAC LIQ 200ML PRONTO. MORANGO,789808064284,1.39,1.4,1.41,1.42,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:supereconomia.com.br,https://supereconomia.com.br/produtos/6116419/achoc-liq-italac-200ml-morango,https://d21wiczbqxib04.cloudfront.net/TtemFJO9d8H0zMR4_4K0w8XIziw=/1200x630/smart/https://osuper-product-vault.s3.sa-east-1.amazonaws.com/934f78e66b9c78d0e2841e8950dc1ee15d3aff01/138298-d0ece7b7.jpg,ACHOC LIQ ITALAC 200ML MORANGO,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\789808064284.webp,22100,1200,630,2026-07-06T21:05:58
60,ACHOC.ITALAC PO 1KG SACHET,7898080641847,10.94,10.99,11.13,11.2,REVISAR_SERPER,PENDENTE,Imagem encontrada via Serper; revisar visualmente antes de aprovar. score=159,serper:badotti.com.br,https://badotti.com.br/produtos/6267645/achocolatado-em-po-italac-sache-1kg?srsltid=AfmBOoqy_kFkGBN_ikqNxEGz3grZo4Ac3RlX0riJJ5uwZUKz5mf_c6Cm,https://d21wiczbqxib04.cloudfront.net/vQfii8ETiLiGvD_D23flVkoMiKo=/1200x630/smart/https://osuper-product-vault.s3.sa-east-1.amazonaws.com/934f78e66b9c78d0e2841e8950dc1ee15e3aff02/133789-0bad4a0a.jpg,ACHOCOLATADO EM PÓ ITALAC SACHÊ 1kg,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7898080641847.webp,26294,1200,630,2026-07-06T21:05:58
61,ACHOC.ITALAC PO 200G SACHET,7898080640772,2.97,2.98,3.02,3.04,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:cosmos.bluesoft.com.br,https://cosmos.bluesoft.com.br/produtos/7898080640772-achocolatado-em-po-200g-italac,https://cdn-cosmos.bluesoft.com.br/products/7898080640772,ACHOCOLATADO EM PÓ 200G ITALAC - GTIN/EAN/UPC 7898080640772 - Cadastro de  Produto com Tributação e NCM - Cosmos,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7898080640772.webp,12714,240,410,2026-07-06T21:05:58
62,ACHOC.ITALAC PO 400G POTE MORANGO,7898080640963,7.94,7.98,8.07,8.13,REVISAR_FONTE_EXTERNA,PENDENTE,Imagem veio de fonte externa (world.openfoodfacts.org); revisar uso e correspondencia.,world.openfoodfacts.org,https://world.openfoodfacts.org/product/7898080640963,https://images.openfoodfacts.org/images/products/789/808/064/0963/front_en.9.400.jpg,Pó para preparo de bebidas sabor morango,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7898080640963.webp,14276,299,400,2026-07-06T18:35:21
63,ACHOC.ITALAC PO 400G SACHET,7898080640673,5.37,5.4,5.46,5.5,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898080640673.webp,46794,,,2026-07-06T18:35:14
64,ACHOC.ITALAC PO 700G SACHET,7898080640956,8.95,8.99,9.1,9.16,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.supermercadossupermais.com.br,https://www.supermercadossupermais.com.br/produtos/Codigo-7898080640956/,https://acdn-us.mitiendanube.com/stores/455/258/products/7896005804391-71091ce125c3909d8017603947625274-480-0.webp,Achocolatado Italac 700g Chocky Chocolate,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7898080640956.webp,27786,480,480,2026-07-06T21:05:58
65,ACHOC.MARAJOARA CHOKOTINHO 200ML PRONTO,7896354100823,0.88,0.88,0.89,0.9,REVISAR_FONTE_EXTERNA,PENDENTE,Imagem veio de fonte externa (world.openfoodfacts.org); revisar uso e correspondencia.,world.openfoodfacts.org,https://world.openfoodfacts.org/product/7896354100823,https://images.openfoodfacts.org/images/products/789/635/410/0823/front_pt.4.400.jpg,Chokinho,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896354100823.webp,11582,317,400,2026-07-06T18:35:32
66,ACHOC.MARAJOARA LIQ 1LT C/TAMPA,7896354100175,4.23,4.25,4.3,4.33,REVISAR_FONTE_EXTERNA,PENDENTE,Imagem veio de fonte externa (world.openfoodfacts.org); revisar uso e correspondencia.,world.openfoodfacts.org,https://world.openfoodfacts.org/product/7896354100175,https://images.openfoodfacts.org/images/products/789/635/410/0175/front_pt.5.400.jpg,Achocolatado marajoara,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896354100175.webp,17728,213,400,2026-07-06T18:35:34
67,ACHOC.MOCOQUINHA LIQ 200ML PRONTO,7891030003016,1.15,1.16,1.17,1.18,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891030003016.webp,50802,,,2026-07-06T18:35:27
68,ACHOC.MUKY 1KG PO,7896072005042,11.93,11.99,12.13,12.22,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.concordepr.com.br,https://www.concordepr.com.br/achocolatado-em-po-instantaneo-muky-1kg.html,https://www.concordepr.com.br/media/tmp/webp/catalog/product/cache/1/image/800x/7d7def4ed07abe97c63a0c4fa49c3d20/a/c/achocolatado-em-po-instantaneo-muky-1kg-17997_jpg.webp,Achocolatado em pó instantâneo Muky 1kg,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896072005042.webp,47966,800,800,2026-07-06T21:05:58
69,ACHOC.MUKY PO 300G SACHET,7896072093971,4.27,4.29,4.34,4.37,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:cosmos.bluesoft.com.br,https://cosmos.bluesoft.com.br/produtos/7896072093971-achoc-muky-300g-refil,https://cdn-cosmos.bluesoft.com.br/products/7896072093971,ACHOC MUKY 300G REFIL - GTIN/EAN/UPC 7896072093971 - Cadastro de Produto  com Tributação e NCM - Cosmos,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896072093971.webp,59020,1200,1200,2026-07-06T21:05:58
70,ACHOC.MUKY PO 300G SACHET MORANGO,7896072093988,4.17,4.19,4.24,4.27,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:cosmos.bluesoft.com.br,https://cosmos.bluesoft.com.br/produtos/7896072093988-achoc-muky-300g-morango-refil,https://cdn-cosmos.bluesoft.com.br/products/7896072006032,ACHOC MUKY 300G MORANGO REFIL - GTIN/EAN/UPC 7896072093988 - Cadastro de  Produto com Tributação e NCM - Cosmos,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896072093988.webp,33544,420,500,2026-07-06T21:05:58
71,ACHOC.NESCAU 730G SACHE 50G GRATIS,7891000426050,13.98,14.05,14.22,14.32,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:cosmos.bluesoft.com.br,https://cosmos.bluesoft.com.br/produtos/7891000426050-achocolatado-po-nescau-pacote-leve-730g-pague-680g,https://cdn-cosmos.bluesoft.com.br/products/7891000053508,ACHOCOLATADO PÓ NESCAU PACOTE LEVE 730G PAGUE 680G - GTIN/EAN/UPC  7891000426050 - Cadastro de Produto com Tributação e NCM - Cosmos,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7891000426050.webp,22170,500,500,2026-07-06T21:05:58
72,ACHOC.NESCAU PO 350G,7891000412855,8.85,8.89,9.0,9.06,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891000412855.webp,50020,,,2026-07-06T18:35:32
73,ACHOC.NESQUICK PO 380G MORANGO,7891000104101,12.78,12.84,13.0,13.09,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891000104101.webp,75548,,,2026-07-06T18:35:32
74,ACHOC.PIRACANJUBA LIQ 200ML PRONTO PIRAKIDS,7898215151807,1.25,1.26,1.27,1.28,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898215151807.webp,50802,,,2026-07-06T18:35:32
75,ACHOC.TODDY ORIG 370G PVC,7892840819507,8.56,8.6,8.71,8.77,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7892840819507.webp,42040,,,2026-07-06T18:35:32
76,ACHOC.TODDY ORIG 480G SACHET,7892840819798,10.99,11.04,11.18,11.25,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.redemix.com.br,https://www.redemix.com.br/7892840819798achocolatado-em-po-toddy-original-480g/p,https://redemix.vteximg.com.br/arquivos/ids/208902-500-500/7892840819798.jpg?v=638350601892230000,ACHOCOLATADO EM PÓ TODDY ORIGINAL 480G - redemix,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7892840819798.webp,25192,500,500,2026-07-06T21:05:58
77,ACHOC.TODDY ORIG 700G SACHE,7894321220529,15.43,15.51,15.69,15.8,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7894321220529.webp,64596,,,2026-07-06T18:35:32
78,ACHOC.TODDY ORIG 750G PVC,7892840819170,17.43,17.52,17.73,17.85,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7892840819170.webp,43654,,,2026-07-06T18:35:32
79,ACUCAR GLACUCAR 500G CONFEITEIRO,7891910007110,2.48,2.49,2.52,2.54,OK_DESTRO,OK_AUTO,Imagem encontrada na Destro com boa correspondencia de nome.,destromacro.com.br,https://www.destromacro.com.br/produto/acucar-de-confeiteiro-glacucar-uniao-500g-77379,https://destro.fbitsstatic.net/img/p/acucar-de-confeiteiro-glacucar-uniao-500g-77379/263933.jpg?w=900&h=900&v=202501231555&qs=ignore,Açúcar de Confeiteiro Glaçúcar União 500g,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7891910007110.webp,50904,900,900,2026-07-06T18:36:00
79,ACHOC.TODDY ORIG 200G PVC,7894321711171,5.37,5.4,5.46,5.5,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7894321711171.webp,40810,,,2026-07-06T19:06:32
80,ACUCAR UNIAO 1KG REFINADO,7891910000197,3.54,3.56,3.6,3.62,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891910000197.webp,56284,,,2026-07-06T18:35:32
80,ACHOC.TODDY ORIG 300G SACHET,7892840819774,6.89,6.92,7.01,7.06,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7892840819774.webp,60286,,,2026-07-06T19:06:32
81,ADOC ASSUGRIN 100ML,7896569405737,2.93,2.94,2.98,3.0,REVISAR_SERPER,PENDENTE,Imagem encontrada via Serper; revisar visualmente antes de aprovar. score=147,serper:enovafoods.com.br,https://enovafoods.com.br/assugrin-100ml/,https://enovafoods.com.br/wp-content/uploads/2023/02/Assugrin-100ml-Packshot.png,Assugrin 100ml | Adoçantes | Enova Foods,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896569405737.webp,11306,646,764,2026-07-06T21:05:58
82,ADOC ASSUGRIN 200ML,7896569405744,5.76,5.79,5.86,5.9,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896569405744.webp,17104,,,2026-07-06T18:35:32
83,ADOC ASSUGRIN STEVIA 80ML,7896261405134,3.88,3.9,3.95,3.97,REVISAR_SERPER,PENDENTE,Imagem encontrada via Serper; revisar visualmente antes de aprovar. score=162,serper:www.tendaatacado.com.br,https://www.tendaatacado.com.br/produto/adocante-liquido-stevia-assugrin-80ml?srsltid=AfmBOopPT8gww3KDyDq5BdZWkpzrUPyXZUfpe2_figdehiWMCrI1mztu,https://d3gdr9n5lqb5z7.cloudfront.net/fotos/946673-07-07-2025-11-00-25-02.jpg,Adoçante Líquido Stevia Assugrin 80ml,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896261405134.webp,12542,1000,1000,2026-07-06T21:05:58
84,ADOC ASSUGRIN SUCRALOSE 80ML,7896261405141,3.64,3.66,3.7,3.73,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:cosmos.bluesoft.com.br,https://cosmos.bluesoft.com.br/produtos/7896261405141-adocante-assugrin-sucralose-80ml,https://cdn-cosmos.bluesoft.com.br/products/7896261405141,ADOCANTE ASSUGRIN SUCRALOSE 80ML - GTIN/EAN/UPC 7896261405141 - Cadastro de  Produto com Tributação e NCM - Cosmos,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896261405141.webp,3660,200,215,2026-07-06T21:05:58
85,ADOC DOCE MENOR 100ML,7896261405509,3.45,3.47,3.51,3.53,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:cosmos.bluesoft.com.br,https://cosmos.bluesoft.com.br/produtos/7896261405509-adocante-liq-doce-menor-100ml,https://cdn-cosmos.bluesoft.com.br/products/7896261405509,ADOCANTE LIQ DOCE MENOR 100ML - GTIN/EAN/UPC 17896569405802 - Cadastro de  Produto com Tributação e NCM - Cosmos,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896261405509.webp,26846,1200,1200,2026-07-06T21:05:58
86,ADOC ZERO CAL STEVIA 50UN PO,7896094915176,8.98,9.02,9.13,9.2,REVISAR_FONTE_EXTERNA,PENDENTE,Imagem veio de fonte externa (world.openfoodfacts.org); revisar uso e correspondencia.,world.openfoodfacts.org,https://world.openfoodfacts.org/product/7896094915176,https://images.openfoodfacts.org/images/products/789/609/491/5176/front_pt.7.400.jpg,Zero Cal Stevia,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896094915176.webp,20160,300,400,2026-07-06T18:35:48
87,ADOC ZERO CAL SUCRALOSE 100ML,7896094906624,8.61,8.65,8.76,8.82,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896094906624.webp,34852,,,2026-07-06T18:35:45
88,ADOC.TAL&QUAL PO 60G,7896569405768,8.67,8.71,8.82,8.88,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.varanda.com.br,https://www.varanda.com.br/adocante-em-po-tradicional-tal-e-qual-60g-7896569405768/p?srsltid=AfmBOoqwAwqrjALX_hZ3Jl1jfX6TuEjE4tZ-_fDTs0Nz9Vzz_Pz-bXyZ,https://varanda.vtexassets.com/arquivos/ids/162679/481403ecb5cc15aedaff536e8bb37f0a48b26cc0.jpg?v=638967287945470000,Adoçante Em Pó Tradicional Tal e Qual 60g,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896569405768.webp,37820,1000,1000,2026-07-06T21:05:58
89,AGUA DE COCO COPRA 1L COM POLPA,7898596082769,7.75,7.79,7.88,7.94,REVISAR_FONTE_EXTERNA,PENDENTE,Imagem veio de fonte externa (world.openfoodfacts.org); revisar uso e correspondencia.,world.openfoodfacts.org,https://world.openfoodfacts.org/product/7898596082769,https://images.openfoodfacts.org/images/products/789/859/608/2769/front_en.4.400.jpg,Água de coco com polpa de coco,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7898596082769.webp,15110,215,400,2026-07-06T18:35:54
90,AGUA DE COCO DUCOCO 1L,7896016608766,7.07,7.11,7.19,7.24,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896016608766.webp,55516,,,2026-07-06T18:35:55
91,AGUA DE COCO DUCOCO 1L. BLEND,7896016605000,6.87,6.9,6.99,7.03,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\spani\imagens\7896016605000.webp,17746,,,2026-07-06T18:35:55
92,AGUA DE COCO DUCOCO 200ML,7896016601972,1.76,1.77,1.79,1.8,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896016601972.webp,51974,,,2026-07-06T18:35:55
93,AGUA DE COCO PURO COCO 180ML,7896000593764,1.75,1.76,1.78,1.79,REVISAR_FONTE_EXTERNA,PENDENTE,Imagem veio de fonte externa (world.openfoodfacts.org); revisar uso e correspondencia.,world.openfoodfacts.org,https://world.openfoodfacts.org/product/7896000593764,https://images.openfoodfacts.org/images/products/789/600/059/3764/front_fr.3.400.jpg,puro coco,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896000593764.webp,14362,290,400,2026-07-06T18:35:58
94,AGUA DE COCO PURO COCO 1L,7896000593672,5.81,5.84,5.91,5.95,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896000593672.webp,27880,,,2026-07-06T18:35:59
95,AGUA DE COCO QUADRADO 1L,0751320388827,6.56,6.59,6.67,6.72,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\0751320388827.webp,25136,,,2026-07-06T18:35:59
96,AGUA DE COCO SOCOCO 1L,7896004401409,8.85,8.89,9.0,9.06,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896004401409.webp,31608,,,2026-07-06T18:35:59
97,AGUA DE COCO SOCOCO 200ML,7896004400358,2.53,2.54,2.57,2.59,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896004400358.webp,79386,,,2026-07-06T18:35:59
98,AGUA DE COCO SOCOCO 330ML,7896004401744,4.55,4.57,4.63,4.66,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896004401744.webp,38054,,,2026-07-06T18:35:59
